GEOID,latitude,longitude,job_gravity,rail_gravity,park_gravity,crime_gravity,crime_trend,building_permit_gravity,building_permit_trend,gentrifying
17031080400,41.90741240558805,-87.64090154950051,1.1636624093146777,1.3516618413865846,0.16763782277837877,1.0489182210717811,-1.1491060869983503,3.8920365047008394,2.555531117725514,1
17031081000,41.90026555525267,-87.6321089522805,2.211843661013149,2.117823691882962,-0.44555806284843436,1.4817325264590286,-1.0677911951796395,9.215078679651148,1.8504547760000043,1
17031140100,41.97108443289002,-87.70579415111746,0.8733841933057852,0.4003713539211345,0.5177640129344981,-0.635698202306049,-1.5340135686480454,0.43132591071832277,0.4992049789524841,1
17031140200,41.970694888817206,-87.71300426199413,1.4840718249863667,1.3095960204005048,-0.42877206048769345,-0.6861321927590398,-1.7060748601139686,0.4566520346325306,0.20469054693497013,0
17031140400,41.97153701640745,-87.73894298531293,0.4055087737711847,-0.42105613368198413,-0.4587055287329483,-1.68782257571201,-2.0120890533063265,-0.2621667628250801,-0.7562177342445603,0
17031140500,41.96536191638559,-87.73183195147976,1.3195947745145533,-0.3420407274419438,-0.5669224508673686,-1.2637956133731854,-1.7630462655104637,-0.1486524240229405,-0.40631700605658866,1
17031140601,41.9646471922294,-87.72589086837725,1.1547226824075565,-0.2929178851751725,-0.3988580072570453,-0.9271282072444652,-1.6214461952744335,0.07507912127085098,-0.2322457895208639,0
17031140602,41.964652096331335,-87.72101658194876,1.3282631989890352,-0.1644006923220649,1.6961689248059808,-0.6156160599731871,-1.5219055518411841,0.20399427487930252,0.019190412141849713,0
17031140701,41.96703747902463,-87.71265244888546,1.853192804723332,6.284884925713041,-0.536291678374182,-0.3794250167139092,-1.617495158211141,0.6286548414305203,0.4139276658011443,0
17031140702,41.96354820996094,-87.71357531282779,1.5257895396714212,0.6495420566239549,-0.5805804116806399,-0.37926653213582334,-1.4920815946537576,0.29590652500454295,0.5739325214046891,0
17031150200,41.960674931116046,-87.75241313092867,2.0661842283374305,-0.3688417142650753,-0.5864331720169138,-1.2478760426238504,-2.127178939375755,-0.2048199177342525,-0.5926962884079703,1
17031150402,41.95679796554898,-87.77204361339042,0.6372385793563964,-0.5768022567380194,-0.6247653270043902,-1.6214289113317975,-2.432555868525646,-0.603988255499676,-0.4397246132705157,0
17031151001,41.942382663325816,-87.75435269944397,0.6842790256869259,-0.5574971110682069,-0.6745740318688783,-0.8814459569394774,-2.144385068522347,-0.38303736069642513,-0.4001629731487601,0
17031151002,41.94249177488856,-87.74715538394558,0.8064179650080082,-0.5182222041117326,-0.6142686777394237,-0.6617134195224802,-1.9552451007183251,-0.4741658233677294,-0.17598034579214425,0
17031151100,41.94229034323704,-87.76171751796598,1.046336636674269,-0.5802945500389722,2.673374302741937,-0.9934839464576908,-2.2580729736983502,-0.4560472717154028,-0.21466283835563918,0
17031160300,41.957268196254326,-87.73089576787224,1.2109724876905936,0.13276970136584326,-0.6356569322526203,-1.0580320056687442,-1.6663095838640665,0.08178378066484875,-0.14081444346169508,0
17031160501,41.959209826976135,-87.7129731663574,1.5748413882068415,0.03152658901245984,-0.6047545112621617,-0.45216653624531605,-1.2875198370220486,0.7802454034627702,0.7225084587508378,0
17031160601,41.959397988058,-87.70329357642918,1.6572676808483366,0.1575846501833378,-0.07483422048200425,-0.9720382264411114,-1.2783432348105324,1.3068919557490353,1.1225205977596995,0
17031160800,41.95021313363227,-87.71281457813437,2.0823474735360445,-0.008572691481438537,-0.39615593356692574,-0.6429364734500965,-1.158792500443839,0.6550742850176432,0.8798758716795988,0
17031161300,41.94269945635109,-87.73100231395749,2.025643733793416,-0.3231808135724363,-0.5139023590375877,-0.6749540271132215,-1.572504316813015,0.36895303937278456,0.12117152890015351,0
17031190100,41.93521763866276,-87.74438887331326,1.069011552274354,-0.5457564792678761,-0.5354697124155244,-0.6262322985670293,-1.467483202614555,-0.18101231153051547,-0.0010299816981590593,0
